genes	logFC	logCPM	LR	PValue	FDR
TRINITY_DN1437_c2_g1	-1.21933550509522	6.13773121588126	19.0652438903114	1.26324649456177e-05	0.0169324156523843
TRINITY_DN4247_c3_g1	-1.97970556478319	1.03466760206337	18.9936115796642	1.31156842517195e-05	0.0171049791319588
TRINITY_DN93063_c2_g1	-1.40848237452285	0.185155986945431	18.6336437648484	1.58400374523176e-05	0.0190189533352288
TRINITY_DN55212_c0_g1	5.7732458643461	4.99947570118231	18.5916099078574	1.61931668142725e-05	0.0190189533352288
TRINITY_DN7056_c0_g1	-1.6321204457367	4.30138588242224	18.5599613673408	1.64642575126893e-05	0.0190189533352288
TRINITY_DN89981_c0_g1	7.99414657073471	9.33440432508132	18.5174249818009	1.68358048533379e-05	0.0190189533352288
TRINITY_DN7839_c0_g1	2.65946142298924	1.05599461789056	18.4729390975977	1.7233394655231e-05	0.0190189533352288
TRINITY_DN7553_c0_g1	-1.40209038803204	6.25279104122075	18.4571590871615	1.737668235555e-05	0.0190189533352288
TRINITY_DN15167_c0_g1	6.08036096983627	5.52372727551346	18.4203342138844	1.77157368617685e-05	0.0190189533352288
TRINITY_DN15638_c3_g3	3.23238627820503	2.38718330028827	18.418111465824	1.77364135633376e-05	0.0190189533352288
TRINITY_DN11846_c1_g1	-1.47001854126028	2.31802693726303	18.2445409615549	1.94281959696272e-05	0.0197435326569382
TRINITY_DN31889_c0_g1	-1.56199274706927	2.28872093034542	18.2383443935773	1.94915031452915e-05	0.0197435326569382
TRINITY_DN51148_c0_g1	-1.41153522115638	1.82257861765636	18.2239265228724	1.96396064063712e-05	0.0197435326569382
TRINITY_DN4255_c0_g1	1.13750961635468	4.04775876203917	18.1819068215368	2.00777216271332e-05	0.0197720485590957
TRINITY_DN36340_c0_g1	-1.25280673516673	2.84284289872174	18.047499616072	2.15461429198738e-05	0.0204886934947171
TRINITY_DN15931_c0_g4	1.43537701325524	1.14237469381653	18.0379361444874	2.16546476609312e-05	0.0204886934947171
TRINITY_DN35940_c2_g1	-1.85385992386958	2.36731401121226	17.8604882286858	2.37705518782101e-05	0.0220581578909836
