genes	logFC	logCPM	LR	PValue	FDR
TRINITY_DN376_c0_g2	5.49785079780108	2.49126325353299	16.4446863162392	5.00903867976023e-05	0.0222090544023924
TRINITY_DN9805_c0_g1	4.75381082990955	4.89438746934124	16.4417667059128	5.01675908704102e-05	0.0222090544023924
TRINITY_DN35550_c0_g2	1.36956824168958	3.5669449783002	16.3883787308422	5.16006330300486e-05	0.0226357904202906
TRINITY_DN2785_c1_g1	5.74879118758315	3.64284205776053	16.3556493177277	5.24994371361191e-05	0.0228225931492459
TRINITY_DN278_c0_g2	4.07453928395792	0.639494939936542	16.3253256502037	5.33462203310957e-05	0.0229836474630062
TRINITY_DN26864_c0_g1	1.83186317305709	0.192837995767597	16.3013545238034	5.40253195323104e-05	0.0230702457408151
TRINITY_DN14747_c0_g2	-4.77465658616019	4.74896217360053	16.2530607282958	5.54199934963957e-05	0.0234582137383779
TRINITY_DN13019_c0_g1	5.1142693845536	3.80263989682293	16.2210124625726	5.63654439784999e-05	0.0234885552064444
TRINITY_DN14533_c0_g3	-1.57271370603894	1.18463358736337	16.2176621300321	5.64652133283779e-05	0.0234885552064444
TRINITY_DN376_c0_g1	6.11877955223739	7.4777051044823	16.19861542	5.70357882892761e-05	0.0235231190436814
TRINITY_DN102031_c0_g1	1.42561981972908	1.23005315736287	16.1666722126109	5.80057456266634e-05	0.0235564045797161
TRINITY_DN6264_c0_g1	-1.55374183102527	5.03290463712797	16.1496124157352	5.85305454492513e-05	0.0235564045797161
TRINITY_DN54332_c0_g1	1.56620637870723	2.92857860738863	16.1479797366093	5.8581020217307e-05	0.0235564045797161
TRINITY_DN17706_c0_g1	-2.65238675477291	3.1221419595753	16.0540929615696	6.15584206237225e-05	0.0245490911469182
TRINITY_DN26174_c0_g1	-1.51703530281926	4.60578531877004	16.0301438119247	6.23419774648943e-05	0.0245613612480335
TRINITY_DN28120_c0_g1	4.93435642185104	2.59219575614375	16.02210615074	6.26071918081012e-05	0.0245613612480335
TRINITY_DN22360_c2_g1	1.61221048720251	1.47893718540766	15.931813516189	6.56656637763891e-05	0.025553475321499
TRINITY_DN38820_c1_g1	-1.62763248524596	4.19358478151377	15.9050480394775	6.66008439368269e-05	0.0257100569866212
TRINITY_DN51231_c0_g1	1.69257044810447	1.32213399586454	15.8444079903723	6.8769456669371e-05	0.0262873891715763
TRINITY_DN29807_c0_g1	-1.63874282357181	0.566144425596136	15.8329824382531	6.91859415756247e-05	0.0262873891715763
TRINITY_DN165327_c0_g1	4.45993168059192	3.28978672254212	15.8109867498997	6.99948872098668e-05	0.0263869788080071
TRINITY_DN8073_c0_g1	1.86826921782857	4.26651075013561	15.7774077297998	7.12482268054642e-05	0.0266512553199292
TRINITY_DN24763_c1_g1	-3.60839122255462	1.62874518611552	15.7342176199964	7.28935542059015e-05	0.0268020635733395
TRINITY_DN13441_c0_g2	6.62858270958135	2.02750783880642	15.721459289953	7.33868569041119e-05	0.0268020635733395
TRINITY_DN23705_c1_g1	-4.86700579732423	0.852426194334724	15.7193876197036	7.34672746725321e-05	0.0268020635733395
TRINITY_DN19340_c0_g1	-3.19942138095287	1.31897579141204	15.708966691026	7.38731391232675e-05	0.0268020635733395
TRINITY_DN38311_c0_g1	2.04366233327208	2.67506862271969	15.5939967024409	7.85034369546137e-05	0.0280865695036634
TRINITY_DN84393_c0_g1	4.61972472234438	1.91909557708009	15.5922095888052	7.85776698925387e-05	0.0280865695036634
TRINITY_DN16077_c0_g1	3.12502046899944	1.51582325545073	15.5406985106687	8.07479560720842e-05	0.0286500872963408
TRINITY_DN13793_c0_g2	-3.12610550284924	0.788118377442364	15.4406226866625	8.51383327660063e-05	0.0299873365641669
TRINITY_DN25023_c0_g1	-2.53448983337839	3.38505375837563	15.4190678813901	8.61149569015897e-05	0.0301115299299225
TRINITY_DN2118_c0_g3	6.43463301532011	2.31079093899604	15.3729762893293	8.82413070209345e-05	0.0306330649567494
TRINITY_DN8725_c0_g1	-4.27083344204613	5.32491001211295	15.2942970379528	9.19938253300814e-05	0.0317076431962696
TRINITY_DN55643_c1_g2	4.04621113292717	0.716534482997371	15.2362678591567	9.48639947161748e-05	0.0322373606346509
TRINITY_DN10288_c0_g1	-1.97493046647342	2.12648015029725	15.2362109200651	9.48668547710123e-05	0.0322373606346509
TRINITY_DN2266_c3_g1	1.26724566229537	4.67406318253492	15.2131462242724	9.60325621299964e-05	0.0324052814896563
TRINITY_DN21664_c0_g2	-1.38043329619585	3.96322346742984	15.1703521112192	9.82337305381148e-05	0.0329178502318486
TRINITY_DN13113_c0_g1	-1.04100147449469	5.1899029991147	15.1493446558315	9.93327847704034e-05	0.0330565806642141
TRINITY_DN23502_c0_g1	6.05169893628364	8.50496612057375	15.1130979060638	0.000101258295743447	0.0334665602931801
TRINITY_DN8654_c0_g1	2.69993712677954	0.555326874207437	15.058644987508	0.000104221803262103	0.0340684622457583
TRINITY_DN20007_c0_g1	3.32911115456109	2.07481266007821	15.0528651073266	0.00010454144400793	0.0340684622457583
TRINITY_DN9400_c0_g1	2.0964258424861	1.43557390734734	15.0410572700429	0.000105197514705889	0.0340684622457583
TRINITY_DN10600_c0_g1	-2.20195550858268	2.29561100065614	15.0060088740756	0.000107169391557297	0.034475678801372
TRINITY_DN20275_c0_g1	-2.43913523386323	1.44484246547317	14.9653722138208	0.000109502295760995	0.034992872712921
TRINITY_DN39050_c0_g1	-2.79372208397425	4.03015361761759	14.9373410624764	0.000111141257959326	0.0352829622471665
TRINITY_DN200767_c0_g1	4.73464797971211	1.71701578107904	14.8739761597044	0.000114937740944167	0.0359605910250459
TRINITY_DN19927_c0_g1	3.09637878014609	4.34793476469473	14.8725293792992	0.000115025931872176	0.0359605910250459
TRINITY_DN58208_c0_g1	3.02582482334658	1.8839148563542	14.8645836380175	0.000115511493531772	0.0359605910250459
TRINITY_DN3220_c0_g1	4.55837500482363	3.6607264252306	14.8326570991731	0.000117483404048407	0.0361814752298403
TRINITY_DN5438_c0_g1	2.75960387874452	0.640808224939102	14.8288525453267	0.00011772063686088	0.0361814752298403
TRINITY_DN137653_c0_g2	-2.96214950813819	2.23460353452721	14.7721878938322	0.000121311578564023	0.0370491703292935
TRINITY_DN31650_c0_g1	4.28523585886683	1.4921070186737	14.7488297333464	0.000122823736358426	0.0372750727939591
TRINITY_DN46069_c0_g3	1.50325398787511	2.57673673231964	14.7093364885594	0.000125423736543517	0.037826231144818
TRINITY_DN80943_c0_g1	1.51009236462183	3.36113128288935	14.6961122190456	0.000126306669508339	0.0378559132326422
TRINITY_DN81598_c0_g1	1.89956295660284	3.06637756557842	14.6705484328235	0.000128031242936632	0.0381359234361991
TRINITY_DN5032_c1_g1	-2.13648183778369	0.914823564503816	14.5459549357244	0.000136781999411402	0.0404925067459986
TRINITY_DN91262_c1_g1	2.10537436500451	0.500452296628365	14.4649263559772	0.000142793745575581	0.0420144475549031
TRINITY_DN48636_c0_g1	-1.61579455056603	1.79857038047177	14.4494873369836	0.000143969038805157	0.0421035272636608
TRINITY_DN47826_c0_g1	4.40276617508716	3.04721332664609	14.428404045144	0.000145589750791575	0.0422691214834339
TRINITY_DN15701_c0_g2	-1.80937270804421	1.10527444733085	14.4194036005961	0.000146287215313414	0.0422691214834339
TRINITY_DN1123_c0_g1	1.38074290756756	2.67975797786366	14.3896205100572	0.00014861925066583	0.0426645325476752
TRINITY_DN18062_c0_g3	1.59315914537455	2.49328098891048	14.3794518506279	0.000149424006311541	0.0426645325476752
TRINITY_DN15167_c0_g1	5.60254031301137	5.52367744921888	14.3165910398651	0.00015449719941811	0.0438535756513029
TRINITY_DN29984_c0_g1	3.98898228317492	2.14365563602864	14.3033299771792	0.000155589398110003	0.0439053264116965
TRINITY_DN12117_c0_g1	-2.53285788226744	1.0557162537356	14.2449520410252	0.00016049069803469	0.044490572384633
TRINITY_DN22331_c0_g1	2.59469918844729	2.14713184200838	14.2447367942639	0.000160509054504885	0.044490572384633
TRINITY_DN83885_c0_g2	3.66299875144017	2.42114449924879	14.2437663215881	0.000160591843696149	0.044490572384633
TRINITY_DN13830_c0_g1	-2.04037732259136	1.12673940490161	14.2348861531385	0.000161351394025589	0.044490572384633
TRINITY_DN1350_c0_g3	2.4821454534149	1.76861910657341	14.2117588677105	0.000163346572510039	0.0447848040335194
TRINITY_DN120293_c0_g1	4.3797909629837	0.512716579384162	14.1899772310834	0.00016524837885891	0.0449159009940895
TRINITY_DN21453_c0_g1	1.23967121963629	4.35540604700624	14.1849965671817	0.000165686375781239	0.0449159009940895
TRINITY_DN25227_c1_g1	-1.69483271439226	2.73456467774137	14.1397976817362	0.000169714980267366	0.0455213903715939
TRINITY_DN6595_c0_g1	4.07627226548196	3.10381070049393	14.1328775398949	0.000170340426741971	0.0455213903715939
TRINITY_DN16997_c1_g1	1.6636430432717	1.46837282520887	14.1186545866858	0.000171633204209054	0.0455213903715939
TRINITY_DN32825_c0_g2	1.60379783476716	3.40418062667694	14.1087734955029	0.000172537146620413	0.0455213903715939
TRINITY_DN124189_c0_g1	6.12320757791723	7.1627782139498	14.1076877521075	0.000172636764579137	0.0455213903715939
TRINITY_DN82532_c0_g1	2.82149445699446	2.14890845307215	14.0899386651404	0.0001742734984306	0.0456811610203618
TRINITY_DN51348_c0_g1	-1.55990300004005	3.90469914918768	14.0806524476612	0.000175136046519811	0.0456811610203618
TRINITY_DN10431_c0_g1	-2.03572435384452	3.56082980261009	14.0120018474767	0.000181647478519629	0.0471248248843343
TRINITY_DN172198_c0_g1	-2.40239732676785	1.60814522584813	13.9838127096899	0.000184391310545516	0.0475808465190553
TRINITY_DN48552_c0_g2	2.07647606109735	3.22144922305254	13.9518215653398	0.000187555831540852	0.0476202240093964
TRINITY_DN41922_c0_g1	3.6794027188272	0.300711412970863	13.9507134018874	0.000187666424587069	0.0476202240093964
TRINITY_DN6401_c0_g1	3.98027330877828	4.29746576572102	13.9499808209587	0.000187739571126536	0.0476202240093964
TRINITY_DN38422_c0_g1	4.41743458542983	4.39580269120359	13.9424679420892	0.00018849137451392	0.0476202240093964
TRINITY_DN10288_c0_g2	-2.03950712736718	1.29456869847892	13.8939964636856	0.000193415293422761	0.0484760440529825
TRINITY_DN38551_c0_g3	2.08363876025959	0.448208368727952	13.8894076733411	0.000193888102586845	0.0484760440529825
TRINITY_DN111225_c0_g1	5.5904217629549	1.66882080215116	13.8598639542874	0.000196960165655972	0.0487504994628113
TRINITY_DN2947_c0_g1	2.23018639513276	4.63811442370525	13.8594227651074	0.000197006411805202	0.0487504994628113
TRINITY_DN31813_c0_g1	5.50909164817518	2.4465760953477	13.8304086651591	0.000200071854344171	0.0492564656098143
