genes	logFC	logCPM	LR	PValue	FDR
TRINITY_DN90185_c0_g5	4.50840762070417	0.492351747643915	40.5909020581946	1.8767847976483e-10	9.0562373625721e-06
TRINITY_DN110427_c0_g2	-2.3440002828176	5.46779570251388	33.1963758496019	8.3305650983275e-09	0.00016342140713132
TRINITY_DN9732_c0_g2	2.69477489325072	1.6329317527964	32.8103823893082	1.01600742196286e-08	0.00016342140713132
TRINITY_DN3072_c0_g2	-1.62781643699163	5.22864949121639	24.825472440171	6.27625793866919e-07	0.00757136376431358
TRINITY_DN8137_c0_g1	-1.87226421710806	3.38592987769907	23.0591182732063	1.57095697633673e-06	0.0151609915872305
TRINITY_DN48654_c0_g1	-6.71142753137207	2.50146005729236	22.3427790658558	2.28068991650207e-06	0.0159146723683758
TRINITY_DN171773_c0_g1	4.31582029276693	2.30855021111988	22.0930372088688	2.59750189871834e-06	0.0159146723683758
TRINITY_DN68371_c0_g1	3.46474807771665	1.18059828746657	22.0629880001088	2.63848341996532e-06	0.0159146723683758
TRINITY_DN22406_c0_g1	-1.91200929295531	0.142416457556587	21.3759428790956	3.77478063826508e-06	0.0202386961020937
TRINITY_DN203410_c0_g1	-2.64178744232464	0.583494996258248	20.8179512647154	5.05073331987721e-06	0.0224737965109581
TRINITY_DN64089_c1_g1	-1.56509615318208	4.99288916190212	20.7906920487321	5.12313511046833e-06	0.0224737965109581
TRINITY_DN67326_c1_g1	-4.58726047121475	2.46771519560474	19.7257424552991	8.93891134051529e-06	0.0356621220142873
TRINITY_DN5463_c0_g1	2.94566666500121	1.02718537882691	19.5281385028071	9.91286753047248e-06	0.0356621220142873
TRINITY_DN2550_c2_g1	-2.98127737149973	0.137701661804343	19.4463198333907	1.03467009615788e-05	0.0356621220142873
TRINITY_DN4428_c0_g1	-2.31518956110742	0.679462972954103	19.1744173379563	1.19301585775733e-05	0.038254679453528
TRINITY_DN20757_c0_g1	-2.75314309903498	3.34876436445118	19.023363916792	1.29127659781885e-05	0.038254679453528
TRINITY_DN15638_c3_g3	4.39387550728137	2.38707668151811	18.9417307951498	1.34772153750979e-05	0.038254679453528
TRINITY_DN30345_c0_g1	-2.17817512095218	3.4561934316583	18.6312905189275	1.58596012604236e-05	0.0394735753489091
TRINITY_DN144673_c0_g1	6.09839550448882	4.27123066379346	18.6204696417737	1.59498739231169e-05	0.0394735753489091
TRINITY_DN12429_c3_g1	5.94590902898642	3.20921629605116	18.5587465566203	1.64747535352397e-05	0.0394735753489091
TRINITY_DN5857_c1_g2	2.04422249993493	1.24625848218781	18.3832553337417	1.80638453157682e-05	0.0394735753489091
TRINITY_DN4609_c0_g1	-2.00169763961344	5.63316877440706	18.31139319082	1.87581964280996e-05	0.0394735753489091
TRINITY_DN43579_c0_g1	3.6976844744046	2.72234223192633	18.2686707171978	1.91836365870742e-05	0.0394735753489091
TRINITY_DN11329_c2_g2	-4.01644622262812	0.200296704472265	18.147175517183	2.04472476713395e-05	0.0394735753489091
TRINITY_DN5463_c0_g2	4.92728480036126	0.243312982126109	17.9919229781446	2.21844262240831e-05	0.0394735753489091
TRINITY_DN51692_c0_g1	2.26742642670329	1.03824290454289	17.9709431234925	2.24302840554574e-05	0.0394735753489091
TRINITY_DN129870_c0_g1	1.63840731237247	1.44312273430314	17.9642587810092	2.25091898624393e-05	0.0394735753489091
TRINITY_DN12244_c0_g3	1.64775136069479	3.43416317668244	17.888963049818	2.34175247044821e-05	0.0394735753489091
TRINITY_DN33632_c6_g1	4.30005153150479	0.788644334316262	17.8152515806219	2.43424190090451e-05	0.0394735753489091
TRINITY_DN47783_c1_g1	-2.14693884060439	0.642324435271254	17.799783150446	2.45411211602618e-05	0.0394735753489091
TRINITY_DN27797_c5_g1	-1.85422411162115	1.88152642377424	17.5126733071741	2.85398927965613e-05	0.0444246447421055
TRINITY_DN1494_c0_g2	-2.06797804215168	3.04147863725811	17.4072221271356	3.01677530825262e-05	0.0454910861638818
TRINITY_DN43041_c0_g2	-2.30051981421354	0.662542295466298	17.2705077169954	3.24179602136938e-05	0.0465139228342685
TRINITY_DN35626_c1_g1	-2.20015323807102	1.73425256176416	17.2497577626284	3.27739332773476e-05	0.0465139228342685
